order_id,restaurant_id,customer_id,carrier_id,customer_lat,customer_lon,date,time,is_peak_time,is_weekend,carrier_vehicle,shopping_cart,coupon_discount,order_price,shortest_distance_to_customer,travel_time_minutes,restaurant_rating,delivery_charges
ORD073084,REST1046,CUST01583,COUR3079,-37.823783399999996,144.99767930000002,2020-07-01,11:00:39,0,0,Car,"[('fish fingers', 1), ('fried rice', 1)]",40,16.212,5847.0,14,,3.9534
ORD288188,REST0348,CUST00330,COUR1498,-37.7995186,144.9495348,2020-10-01,10:05:16,0,0,Car,"[('chicken tikka', 2), ('paan ice cream', 2), ('chole bhature', 2)]",0,84.96,2835.0,7,,3.5694
ORD143726,REST1046,CUST05877,COUR0104,-37.816937,144.9898112,2020-05-30,23:48:07,0,1,Bike,"[('chicken curry', 2), ('fish fingers', 3)]",40,42.948,,26,,
ORD302078,REST1046,CUST04598,COUR4975,-37.8116284,144.9456094,2020-05-10,00:55:23,0,1,Bike,"[('murgh ghee roast', 2), ('fish fingers', 1)]",0,36.88,3441.0,17,,5.1754
ORD216848,REST1455,CUST13551,COUR1176,-37.805533700000005,144.9736039,2020-01-19,07:34:56,0,1,Bike,"[('sea food', 2), ('beef fry', 3), ('chicken curry', 3)]",45,79.068,,4,,
ORD236985,REST0931,CUST09534,COUR1714,-37.8187901,144.95527969999998,2020-11-11,00:07:54,0,0,Motorbike,"[('butter masala dosa', 3), ('upma', 3), ('tea', 2), ('chole', 2)]",0,165.6,3581.0,7,,3.5292
ORD096949,REST0348,CUST13451,COUR3814,-37.8254373,144.98112700000001,2020-09-19,21:09:53,0,1,Motorbike,"[('makke ki roti', 1), ('butter chicken', 1), ('chole bhature', 3)]",0,76.3,4429.0,9,,4.5165
ORD232803,REST1455,CUST11646,COUR4778,-37.8177321,144.9511468,2020-03-14,02:06:35,0,1,Car,"[('fish', 1), ('egg roast', 2)]",10,47.277,3786.0,9,,4.7171
ORD172897,REST1034,CUST03151,COUR0594,-37.8070217,144.9692309,2020-03-23,20:54:03,0,0,Bike,"[('palak paneer', 2), ('mango lassi', 1), ('chilli chicken', 3)]",20,77.256,,17,,
ORD168599,REST1046,CUST10752,COUR0866,-37.8099078,144.97957680000002,2020-12-08,12:07:54,1,0,Bike,"[('beef chilli', 1), ('fried rice', 1)]",45,8.954,4665.0,23,,6.3762
ORD064700,REST1046,CUST04774,COUR3174,-37.805256799999995,144.9337541,2020-05-31,05:16:29,0,1,Motorbike,"[('fish fingers', 3), ('fried rice', 3), ('draught beer', 1)]",0,87.24,2942.0,6,,4.0314
ORD295786,REST0348,CUST05348,COUR4398,-37.8160448,144.9651252,2020-11-20,16:09:13,0,0,Bike,"[('butter chicken', 1), ('chole bhature', 2), ('mutton curry', 2)]",0,61.72,,12,,
ORD135037,REST1455,CUST07215,COUR1247,-37.8200389,144.968701,2020-12-22,02:26:22,0,0,Bike,"[('beef fry', 3), ('egg roast', 1)]",0,74.64,,14,,
ORD041941,REST1046,CUST01427,COUR4459,-37.8093687,144.9684071,2020-01-15,22:29:00,0,0,Car,"[('chicken curry', 2), ('french fries', 2)]",45,27.698,,10,,
ORD019572,REST1034,CUST05695,COUR3500,-37.813835499999996,144.93723559999998,2020-07-28,17:32:18,0,0,Motorbike,"[('mango lassi', 3), ('dehati chicken', 3), ('chilli chicken', 3)]",10,74.466,199.0,0,,2.6863
ORD197123,REST0931,CUST11224,COUR4288,-37.8008765,144.95412009999998,2020-12-06,14:14:30,0,1,Motorbike,"[('idli', 3), ('masala dosa', 3)]",45,66.891,2621.0,5,,3.9601
ORD291917,REST1046,CUST11553,COUR1934,-37.818502,144.9952042,2020-10-05,16:52:44,0,0,Car,"[('draught beer', 2), ('murgh ghee roast', 3), ('french fries', 2), ('chicken curry', 1)]",0,82.25,,13,,
ORD172863,REST1046,CUST10095,COUR2885,-37.8178994,144.989793,2020-03-09,14:10:32,0,0,Car,"[('murgh ghee roast', 2), ('chicken curry', 2), ('draught beer', 1)]",45,21.296,,12,,
ORD314232,REST0931,CUST11584,COUR3672,-37.8092777,144.9291463,2020-08-26,21:37:34,0,0,Motorbike,"[('upma', 2), ('chole', 3), ('vada', 2)]",0,155.74,5442.0,11,,3.631
ORD278526,REST1046,CUST11986,COUR1556,-37.8167908,144.9915408,2020-07-04,09:29:40,0,1,Car,"[('murgh ghee roast', 1), ('chicken curry', 3), ('beef chilli', 1), ('draught beer', 2)]",20,41.208,5344.0,13,,4.7093
ORD173042,REST0931,CUST01622,COUR1171,-37.803628700000004,144.99215130000002,2020-11-23,13:42:51,1,0,Motorbike,"[('idli', 1), ('masala dosa', 2)]",10,57.735,1679.0,3,,4.4339
ORD183398,REST1455,CUST05787,COUR1140,-37.8096965,144.938704,2020-05-24,13:58:40,1,1,Motorbike,"[('beef fry', 1), ('fish', 2), ('appam', 1)]",0,49.94,,9,,
ORD160270,REST1046,CUST13533,COUR1044,-37.811361100000006,144.9747146,2020-01-13,06:51:25,0,0,Car,"[('beef chilli', 3), ('fish fingers', 2)]",45,34.474,4115.0,10,,3.6901
ORD299099,REST1455,CUST10217,COUR0746,-37.8044113,144.99356619999998,2020-12-14,21:01:58,0,0,Motorbike,"[('chicken curry', 2), ('egg roast', 3), ('sea food', 2)]",0,135.07,,5,,
ORD249714,REST1455,CUST09132,COUR3032,-37.817274499999996,144.9533612,2020-09-07,00:23:44,0,0,Car,"[('fish', 2), ('chicken stew', 2), ('egg roast', 1)]",0,81.95,3248.0,8,,3.2447
ORD032669,REST1046,CUST01254,COUR0567,-37.7984572,144.9796105,2020-11-24,19:15:09,1,0,Bike,"[('fried rice', 2), ('chicken curry', 3)]",0,38.04,5746.0,29,,7.0995
ORD268769,REST0348,CUST05279,COUR0137,-37.819218400000004,144.96511519999999,2020-04-28,14:38:14,0,0,Bike,"[('makke ki roti', 3), ('chole bhature', 2), ('paan ice cream', 3), ('butter chicken', 3)]",0,172.93,2459.0,12,,3.7622
ORD343126,REST1455,CUST03928,COUR1485,-37.8220278,144.9475811,2020-05-02,05:28:21,0,1,Car,"[('fish', 1), ('beef fry', 1)]",0,26.8,4199.0,10,,4.7453
ORD229194,REST1034,CUST10574,COUR4930,-37.806236299999995,144.9324545,2020-06-13,17:24:23,0,1,Motorbike,"[('butter chicken', 2), ('paneer lababdar', 3), ('manchurian', 2), ('mango lassi', 3)]",0,125.43,1214.0,2,,3.4803
ORD341282,REST1455,CUST02490,COUR3340,-37.8160428,144.93256680000002,2020-08-11,18:31:38,1,0,Car,"[('beef fry', 1), ('appam', 3), ('fish', 2), ('egg roast', 3)]",20,114.392,5144.0,12,,5.326
ORD076512,REST0348,CUST06749,COUR1453,-37.8076336,144.97334750000002,2020-06-07,07:46:48,0,1,Car,"[('mutton curry', 2), ('dal makhani', 3), ('chole bhature', 3)]",20,86.64,3411.0,8,,4.4505
ORD132650,REST0348,CUST05272,COUR0294,-37.8186593,144.965357,2020-02-01,10:56:42,0,1,Car,"[('butter chicken', 2), ('lassi', 3), ('makke ki roti', 3)]",40,67.14,2505.0,6,,4.4874
ORD087260,REST0348,CUST05705,COUR3487,-37.8166589,144.93749330000003,2020-11-24,06:00:00,0,0,Bike,"[('chicken tikka', 3), ('paneer tikka', 3), ('makke ki roti', 2)]",10,119.223,1397.0,7,,3.2752
ORD000067,REST1034,CUST09992,COUR3462,-37.7999886,144.98885790000003,2020-06-04,08:06:35,0,0,Car,"[('mango lassi', 2), ('chilli chicken', 2), ('butter chicken', 1), ('dehati chicken', 3)]",0,85.57,5723.0,14,,3.9512
ORD010562,REST1046,CUST09499,COUR3143,-37.7989619,144.9842937,2020-04-23,11:08:34,0,0,Bike,"[('chicken curry', 3), ('fish fingers', 2), ('french fries', 1)]",0,77.78,6094.0,30,,5.8339
ORD201501,REST0931,CUST05257,COUR3290,-37.8178652,144.96634780000002,2020-09-05,19:42:51,1,1,Car,"[('vada', 1), ('masala dosa', 3), ('chole', 1)]",0,116.12,2814.0,7,,5.8696
ORD221207,REST1455,CUST13746,COUR4593,-37.8152059,144.95255,2020-03-21,17:24:23,0,1,Car,"[('beef fry', 3), ('fish', 3)]",40,48.24,3055.0,7,,4.3641
ORD082397,REST1455,CUST06767,COUR0544,-37.8051455,144.9723293,2020-09-21,11:56:02,0,0,Bike,"[('egg roast', 1), ('appam', 2)]",10,44.703,,4,,
ORD031040,REST1046,CUST05268,COUR3523,-37.817729299999996,144.9671865,2020-11-14,00:03:57,0,1,Car,"[('chicken curry', 1), ('french fries', 2)]",0,43.04,3063.0,7,,4.506
ORD232035,REST1455,CUST00544,COUR3372,-37.825168100000006,144.9787107,2020-08-09,08:26:22,0,1,Bike,"[('chicken stew', 3), ('fish', 1)]",20,57.672,,17,,
ORD340799,REST1034,CUST05672,COUR0333,-37.812863,144.93746399999998,2020-05-01,06:27:41,0,0,Car,"[('manchurian', 1), ('mango lassi', 3), ('dehati chicken', 1)]",10,38.43,214.0,1,,2.7614
ORD033993,REST1034,CUST08685,COUR2157,-37.804441,144.9648561,2020-01-08,01:30:59,0,0,Motorbike,"[('palak paneer', 3), ('paneer lababdar', 3)]",0,101.73,,6,,
ORD327161,REST0931,CUST13356,COUR1421,-37.8176414,145.0107606,2020-12-08,09:33:37,0,0,Car,"[('butter masala dosa', 3), ('tea', 2), ('masala dosa', 1)]",40,48.516,,11,,
ORD287783,REST1455,CUST12917,COUR0416,-37.824937899999995,144.928529,2020-01-25,19:34:56,1,1,Bike,"[('egg roast', 2), ('fish', 3)]",0,70.83,8104.0,41,,9.6889
ORD339451,REST1455,CUST13658,COUR4731,-37.8161163,144.9640138,2020-01-06,00:47:28,0,0,Car,"[('fish', 2), ('chicken curry', 1)]",0,39.11,,6,,
ORD208468,REST1046,CUST01686,COUR0930,-37.8209154,145.00266000000002,2020-10-08,08:10:32,0,0,Motorbike,"[('french fries', 3), ('beef chilli', 2), ('fish fingers', 3)]",45,69.85,6405.0,13,,3.9647
ORD098823,REST0348,CUST10764,COUR0348,-37.8087369,144.97461130000002,2020-07-26,23:40:13,0,1,Car,"[('paneer tikka', 2), ('paan ice cream', 3)]",0,81.94,3571.0,9,,4.4662
ORD166915,REST1455,CUST06096,COUR1141,-37.8053574,144.94319950000002,2020-07-25,19:42:51,1,1,Bike,"[('beef fry', 1), ('chicken stew', 3), ('fish', 3)]",40,64.824,3444.0,17,,7.1422
ORD279676,REST0931,CUST03540,COUR0947,-37.8153528,144.99162919999998,2020-12-31,19:58:40,1,0,Motorbike,"[('upma', 1), ('filter coffee', 2), ('idli', 3), ('vada', 1)]",45,75.3,2935.0,6,,4.3791
ORD261013,REST1455,CUST07414,COUR4077,-37.8207156,144.96950569999998,2020-04-28,02:58:01,0,0,Car,"[('fish', 1), ('egg roast', 3), ('beef fry', 3), ('chicken stew', 2)]",10,152.217,3092.0,7,,3.403
ORD049284,REST0348,CUST07977,COUR4724,-37.8239706,144.98478799999998,2020-08-21,18:47:28,1,0,Bike,"[('chole bhature', 3), ('makke ki roti', 2), ('butter chicken', 2), ('chicken tikka', 2)]",45,73.078,,22,,
ORD304731,REST1034,CUST03307,COUR1379,-37.803872999999996,144.94791,2020-11-27,00:03:57,0,0,Bike,"[('butter chicken', 1), ('mango lassi', 2)]",0,42.6,2055.0,10,,3.6211
ORD026139,REST1046,CUST09731,COUR4711,-37.8103051,144.9726914,2020-07-29,16:25:03,0,0,Car,"[('fish fingers', 2), ('murgh ghee roast', 2)]",0,55.86,4334.0,10,,3.7676
ORD120187,REST0348,CUST01401,COUR3890,-37.799387700000004,144.9581656,2020-06-19,14:06:35,0,0,Car,"[('butter chicken', 2), ('lassi', 2)]",0,38.3,,9,,
ORD160310,REST0348,CUST12850,COUR3257,-37.800155700000005,144.93440880000003,2020-11-09,20:18:27,0,0,Motorbike,"[('paneer tikka', 1), ('paan ice cream', 2), ('dal makhani', 1), ('chicken tikka', 1)]",20,60.08,4997.0,10,,3.8802
ORD280552,REST0348,CUST09205,COUR3216,-37.810582000000004,144.9605678,2020-01-16,06:11:52,0,0,Car,"[('makke ki roti', 2), ('butter chicken', 2), ('lassi', 3)]",40,54.138,,5,,
ORD305763,REST1455,CUST01711,COUR4628,-37.821107299999994,145.00157919999998,2020-08-06,13:58:40,1,0,Motorbike,"[('chicken stew', 3), ('chicken curry', 2)]",0,104.56,4415.0,9,,4.7653
ORD158110,REST1046,CUST13805,COUR1626,-37.8110569,144.96687680000002,2020-05-28,13:30:59,1,0,Bike,"[('murgh ghee roast', 1), ('chicken curry', 3)]",45,17.001,,19,,
ORD010015,REST1455,CUST08496,COUR0317,-37.8163425,144.9373093,2020-06-21,00:23:44,0,1,Bike,"[('chicken curry', 1), ('beef fry', 3), ('egg roast', 1), ('appam', 1)]",0,109.44,4338.0,22,,5.6296
ORD084827,REST0348,CUST07913,COUR3555,-37.8168876,144.9898293,2020-01-27,14:14:30,0,0,Motorbike,"[('butter chicken', 2), ('chole bhature', 3)]",10,58.671,4704.0,9,,3.5608
ORD277862,REST0348,CUST12395,COUR3189,-37.8087474,144.9474041,2020-06-27,21:09:53,0,1,Bike,"[('chole bhature', 2), ('lassi', 2), ('mutton curry', 2), ('paneer tikka', 1)]",0,85.88,1828.0,9,,4.5336
ORD184433,REST0931,CUST07265,COUR2236,-37.8209034,144.9480676,2020-06-08,21:05:56,0,0,Bike,"[('tea', 2), ('idli', 2)]",0,65.22,4267.0,21,,4.9107
ORD016535,REST0348,CUST04174,COUR2103,-37.824245399999995,144.98839640000003,2020-05-07,16:05:16,0,0,Car,"[('butter chicken', 3), ('kheer', 1), ('chicken tikka', 2), ('paneer tikka', 3)]",0,121.79,,11,,
ORD025412,REST1034,CUST08898,COUR1990,-37.8088691,144.9618579,2020-12-19,08:30:19,0,1,Car,"[('mango lassi', 3), ('chilli chicken', 2), ('dehati chicken', 1)]",45,32.131,,7,,
ORD118466,REST0931,CUST03178,COUR2476,-37.8225748,144.95451119999998,2020-01-17,17:28:21,0,0,Bike,"[('masala dosa', 2), ('idli', 1), ('butter masala dosa', 1)]",0,72.78,,20,,
ORD004290,REST0931,CUST00804,COUR2080,-37.81879910000001,144.95732560000002,2020-03-12,21:17:48,0,0,Car,"[('vada', 1), ('tea', 1), ('butter masala dosa', 2), ('chole', 1)]",0,78.23,3560.0,9,,3.4524
ORD270882,REST0348,CUST12802,COUR1505,-37.799037299999995,144.93262190000002,2020-05-30,09:49:27,0,1,Bike,"[('chicken tikka', 3), ('paan ice cream', 2), ('dal makhani', 2)]",0,96.05,3160.0,16,,5.4665
ORD033518,REST0348,CUST07451,COUR2267,-37.8204421,144.96798959999998,2020-06-20,06:27:41,0,1,Bike,"[('makke ki roti', 2), ('paneer tikka', 1), ('lassi', 2), ('chole bhature', 2)]",40,64.464,2962.0,15,,5.0395
ORD028446,REST0931,CUST04911,COUR1163,-37.8057988,144.9947996,2020-03-02,23:44:10,0,0,Motorbike,"[('upma', 3), ('masala dosa', 1), ('idli', 2), ('butter masala dosa', 2)]",10,126.576,2128.0,4,,2.8872
ORD222835,REST0348,CUST05196,COUR4480,-37.82119470000001,144.9562208,2020-08-03,14:30:19,0,0,Car,"[('mutton curry', 2), ('dal makhani', 2)]",0,50.08,1612.0,4,,3.0501
ORD117872,REST0931,CUST06847,COUR3465,-37.8061847,144.9585761,2020-04-25,21:57:21,0,1,Bike,"[('upma', 2), ('tea', 2)]",40,45.18,,13,,
ORD078923,REST1455,CUST00065,COUR0895,-37.799974799999994,144.97464490000002,2020-05-12,18:43:30,1,0,Bike,"[('beef fry', 1), ('sea food', 1), ('fish', 2), ('egg roast', 1)]",0,71.83,123.0,1,,4.916
ORD098790,REST0348,CUST10180,COUR0539,-37.8110309,144.9904101,2020-07-27,20:50:06,0,0,Car,"[('paan ice cream', 2), ('mutton curry', 1)]",10,37.917,,12,,
ORD124732,REST1034,CUST09514,COUR2537,-37.8111801,145.0070987,2020-02-29,00:03:57,0,1,Bike,"[('manchurian', 3), ('dehati chicken', 2), ('palak paneer', 1)]",0,66.41,6658.0,33,,6.9401
ORD329728,REST0348,CUST13909,COUR1174,-37.8095468,144.9639783,2020-04-20,16:13:11,0,0,Bike,"[('paneer tikka', 2), ('mutton curry', 1), ('butter chicken', 1)]",10,50.877,,13,,
ORD044320,REST1046,CUST08361,COUR2579,-37.8141665,144.9518734,2020-07-08,15:05:56,0,0,Car,"[('chicken curry', 1), ('fried rice', 1), ('murgh ghee roast', 2), ('draught beer', 2)]",10,41.058,2584.0,6,,3.5637
ORD309317,REST1034,CUST04059,COUR0191,-37.82013679999999,144.98441359999998,2020-11-03,00:59:20,0,0,Motorbike,"[('chilli chicken', 2), ('palak paneer', 3), ('manchurian', 2), ('mango lassi', 1)]",0,128.42,5210.0,10,,3.7618
ORD160127,REST0348,CUST12379,COUR0571,-37.806175399999994,144.9445034,2020-05-09,02:34:17,0,1,Bike,"[('chicken tikka', 3), ('kheer', 1)]",0,49.66,1950.0,10,,4.3922
ORD267748,REST1034,CUST10227,COUR0617,-37.8112054,144.9619207,2020-06-12,14:38:14,0,0,Bike,"[('chilli chicken', 1), ('manchurian', 2)]",0,33.46,2833.0,14,,4.3468
ORD075869,REST1455,CUST09803,COUR4792,-37.8095146,144.963777,2020-02-17,08:34:17,0,0,Car,"[('beef fry', 2), ('chicken stew', 3), ('chicken curry', 3)]",0,160.67,1705.0,4,,3.1668
ORD217886,REST0931,CUST09817,COUR1769,-37.813499900000004,144.9655868,2020-07-22,16:44:50,0,0,Bike,"[('filter coffee', 3), ('vada', 2)]",0,108.26,2405.0,12,,3.9129
ORD255406,REST1046,CUST12719,COUR2295,-37.814893100000006,144.9272025,2020-08-20,21:33:37,0,0,Bike,"[('beef chilli', 1), ('chicken curry', 2), ('fried rice', 2), ('french fries', 2)]",0,74.68,2091.0,10,,3.8865
ORD190981,REST0348,CUST01033,COUR0161,-37.80604879999999,144.93333859999998,2020-10-17,10:52:44,0,1,Motorbike,"[('paneer tikka', 2), ('kheer', 1), ('chicken tikka', 1)]",0,60.4,2320.0,5,,3.7713
ORD042729,REST0931,CUST05947,COUR4376,-37.82052410000001,144.96606630000002,2020-07-02,05:04:36,0,0,Car,"[('vada', 1), ('masala dosa', 1)]",0,47.68,3266.0,8,,3.4873
ORD010848,REST0931,CUST11514,COUR1248,-37.823303499999994,144.9767901,2020-04-03,08:50:06,0,0,Car,"[('masala dosa', 1), ('vada', 3)]",45,52.701,,8,,
ORD022831,REST0348,CUST03400,COUR3467,-37.820842,144.9695038,2020-10-11,13:03:17,1,1,Motorbike,"[('makke ki roti', 3), ('kheer', 2)]",0,91.31,,6,,
ORD130722,REST1046,CUST10084,COUR0136,-37.8040814,145.00898059999997,2020-07-01,04:21:05,0,0,Motorbike,"[('murgh ghee roast', 3), ('beef chilli', 2)]",0,43.33,,15,,
ORD185427,REST1455,CUST05386,COUR3043,-37.8112894,144.9754454,2020-06-13,08:06:35,0,1,Bike,"[('egg roast', 1), ('chicken stew', 1), ('chicken curry', 1)]",45,34.914,1545.0,8,,4.2982
ORD099230,REST0348,CUST02798,COUR1237,-37.818112400000004,145.0038553,2020-08-03,18:43:30,1,0,Motorbike,"[('chicken tikka', 1), ('kheer', 2)]",10,34.623,6062.0,12,,5.4775
ORD076009,REST1455,CUST03600,COUR2966,-37.8248132,144.94906519999998,2020-02-25,11:28:21,0,0,Motorbike,"[('sea food', 2), ('chicken stew', 3), ('egg roast', 1)]",0,113.01,4455.0,9,,3.6527
ORD166767,REST0931,CUST11465,COUR3116,-37.8216861,144.9898245,2020-06-23,15:49:27,0,0,Motorbike,"[('idli', 3), ('masala dosa', 3), ('chole', 3)]",0,185.28,,6,,
ORD256361,REST1455,CUST04135,COUR1858,-37.818526500000004,144.98409980000002,2020-01-25,00:35:36,0,1,Bike,"[('chicken curry', 3), ('beef fry', 2), ('fish', 2), ('sea food', 3)]",10,142.74,,14,,
ORD342953,REST1455,CUST03084,COUR4484,-37.8016383,144.9690525,2020-03-07,20:54:03,0,1,Bike,"[('egg roast', 1), ('beef fry', 3), ('appam', 3), ('chicken curry', 1)]",0,137.42,,3,,
ORD262860,REST1034,CUST09721,COUR4182,-37.810830200000005,144.97583630000003,2020-01-21,17:44:10,0,0,Motorbike,"[('palak paneer', 3), ('paneer lababdar', 3), ('mango lassi', 1), ('chilli chicken', 1)]",0,123.64,4140.0,8,,3.6269
ORD097709,REST0348,CUST02053,COUR2115,-37.802943,144.9512381,2020-05-01,02:10:32,0,0,Car,"[('paan ice cream', 1), ('lassi', 2), ('chole bhature', 2)]",0,62.18,2478.0,6,,3.4111
ORD164729,REST0931,CUST00568,COUR1784,-37.8168814,144.9655878,2020-08-03,06:11:52,0,0,Car,"[('masala dosa', 1), ('idli', 3), ('upma', 2), ('filter coffee', 2)]",0,158.42,2733.0,7,,3.3407
ORD267532,REST0931,CUST05742,COUR2334,-37.8163745,144.92899340000002,2020-05-28,01:27:01,0,0,Motorbike,"[('masala dosa', 3), ('chole', 2), ('idli', 1), ('tea', 1)]",20,116.704,,13,,
ORD250767,REST1034,CUST13701,COUR3436,-37.817736700000005,144.9591666,2020-06-20,12:31:38,1,1,Car,"[('chilli chicken', 2), ('butter chicken', 1), ('paneer lababdar', 2)]",45,38.401,2663.0,6,,5.9451
ORD185124,REST1455,CUST01971,COUR1076,-37.8222588,144.946977,2020-01-16,00:07:54,0,0,Motorbike,"[('beef fry', 1), ('egg roast', 3)]",10,74.448,4232.0,8,,3.3657
ORD047046,REST1455,CUST06749,COUR2916,-37.8076336,144.97334750000002,2020-11-01,01:19:07,0,1,Motorbike,"[('appam', 2), ('fish', 1)]",40,22.278,963.0,2,,3.9587
ORD320603,REST1455,CUST06250,COUR0607,-37.8134729,144.9501737,2020-10-09,04:56:42,0,0,Car,"[('chicken stew', 2), ('sea food', 2), ('beef fry', 3), ('chicken curry', 3)]",0,185.72,,7,,
ORD281922,REST1034,CUST12349,COUR3434,-37.8112864,144.9730165,2020-06-02,21:01:58,0,0,Motorbike,"[('mango lassi', 1), ('chilli chicken', 2), ('palak paneer', 2)]",0,83.59,,8,,
ORD253149,REST1046,CUST12266,COUR2338,-37.8200095,144.9614139,2020-01-20,15:29:40,0,0,Bike,"[('french fries', 1), ('beef chilli', 1)]",40,15.66,2499.0,12,,3.9619
ORD194439,REST1046,CUST11486,COUR0252,-37.807897499999996,144.9835946,2020-08-04,02:50:06,0,0,Motorbike,"[('chicken curry', 2), ('draught beer', 2), ('murgh ghee roast', 3)]",20,43.08,,10,,
ORD335413,REST1046,CUST13402,COUR4529,-37.7992341,145.0017791,2020-05-04,23:00:39,0,0,Bike,"[('french fries', 3), ('fish fingers', 1), ('beef chilli', 1), ('murgh ghee roast', 3)]",0,107.65,,39,,
ORD121891,REST1455,CUST08937,COUR3417,-37.8007266,144.9522349,2020-06-06,19:15:09,1,1,Car,"[('chicken curry', 2), ('chicken stew', 2)]",0,83.58,,5,,
ORD035980,REST1455,CUST07715,COUR2174,-37.799956,144.9549571,2020-11-17,12:11:52,1,0,Motorbike,"[('chicken stew', 2), ('chicken curry', 3)]",40,62.634,1869.0,4,,4.7405
ORD175290,REST1455,CUST13007,COUR2209,-37.8123731,144.95320149999998,2020-09-11,10:32:58,0,0,Motorbike,"[('chicken stew', 3), ('egg roast', 2)]",40,63.792,2793.0,6,,3.3072
ORD145472,REST1034,CUST02392,COUR0617,-37.8147807,144.9376339,2020-04-29,03:17:48,0,0,Bike,"[('chilli chicken', 3), ('butter chicken', 2), ('mango lassi', 3)]",0,115.21,,1,,
ORD308780,REST0931,CUST11075,COUR1661,-37.806521200000006,144.9493519,2020-06-13,19:46:48,1,1,Bike,"[('tea', 2), ('vada', 3)]",10,93.213,,17,,
ORD182746,REST0348,CUST11282,COUR1236,-37.8240578,144.98197580000001,2020-09-30,08:02:38,0,0,Car,"[('butter chicken', 2), ('mutton curry', 2)]",45,23.595,4394.0,11,,3.8004
ORD280025,REST1455,CUST11934,COUR1772,-37.8140635,145.01287219999998,2020-08-03,10:13:11,0,0,Car,"[('appam', 2), ('sea food', 1)]",10,37.953,,11,,
ORD112629,REST1455,CUST05729,COUR4969,-37.811938500000004,144.9566809,2020-10-28,14:46:09,0,0,Bike,"[('chicken curry', 3), ('fish', 2)]",40,48.438,2562.0,13,,3.8774
ORD145741,REST1455,CUST09398,COUR3156,-37.807132200000005,144.9598125,2020-02-24,16:29:00,0,0,Bike,"[('appam', 1), ('egg roast', 2), ('beef fry', 2)]",0,92.67,,10,,
ORD124798,REST1034,CUST12388,COUR4912,-37.809180600000005,144.9466706,2020-02-03,10:44:50,0,0,Bike,"[('mango lassi', 1), ('butter chicken', 1), ('dehati chicken', 2), ('palak paneer', 2)]",0,93.71,1411.0,7,,4.0959
ORD283028,REST1455,CUST11099,COUR1170,-37.808741,144.9464356,2020-08-11,01:23:04,0,0,Car,"[('chicken curry', 2), ('egg roast', 2), ('chicken stew', 1)]",40,63.588,3271.0,8,,3.5702
ORD218226,REST0348,CUST03830,COUR0068,-37.81253529999999,144.9865756,2020-02-20,03:13:50,0,0,Motorbike,"[('paan ice cream', 2), ('chole bhature', 3)]",20,60.248,4541.0,9,,3.3202
ORD166549,REST1455,CUST10383,COUR0334,-37.818611700000005,144.96779809999998,2020-01-11,09:57:21,0,1,Car,"[('chicken curry', 2), ('fish', 3), ('egg roast', 1)]",40,54.456,2655.0,6,,4.3438
ORD302528,REST0348,CUST11514,COUR3060,-37.823303499999994,144.9767901,2020-08-11,01:23:04,0,0,Motorbike,"[('chicken tikka', 2), ('dal makhani', 1), ('mutton curry', 2), ('makke ki roti', 3)]",40,75.168,3729.0,7,,3.2879
ORD219232,REST0348,CUST09431,COUR4860,-37.8225205,144.9555842,2020-02-27,02:58:01,0,0,Motorbike,"[('mutton curry', 1), ('dal makhani', 3)]",20,42.672,1556.0,3,,2.8171
ORD250798,REST1034,CUST02412,COUR3375,-37.802320200000004,144.9789589,2020-05-16,12:07:54,1,1,Motorbike,"[('mango lassi', 2), ('chilli chicken', 3), ('butter chicken', 3), ('paneer lababdar', 3)]",20,127.76,4573.0,9,,6.0431
